,Unnamed: 0,City,State,ZipCode,CountyName,ProviderNumber,HospitalName,HospitalOwner,Address1,PhoneNumber,HospitalType,EmergencyService
812,812,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
813,813,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
814,814,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,axute care hospitals,yes
815,815,gadsden,al,x590x,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
816,816,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
817,817,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
818,818,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
819,819,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
820,820,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
821,821,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
822,822,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
823,823,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
824,824,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944xxx,acute care hospitals,yes
825,825,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
826,826,gadsden,al,35903,etowah,10040,callahan eye foundation hospital,voluntary non-profit - private,1007 goodyear avenue,2564944000,acute care hospitals,yes
827,827,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
828,828,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
829,829,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
830,830,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
831,831,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
832,832,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
833,833,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
834,834,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
835,835,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
836,836,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
837,837,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
838,838,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
839,839,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
840,840,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
841,841,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
842,842,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
843,843,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
844,844,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
845,845,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
846,846,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
847,847,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
848,848,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute caxe hospitals,yes
849,849,birmingham,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,x0x0 lay dam road,2057552500,acute care hospitals,yes
850,850,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
851,851,clanton,al,35045,chilton,10043,callahan eye foundation hospital,voluntary non-profit - private,1010 lay dam road,2057552500,acute care hospitals,yes
852,852,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
853,853,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
854,854,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
855,855,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,x059x16x00,acute care hospitals,yes
856,856,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
857,857,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street sxuth,2059216200,acute care hospitals,yes
858,858,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
859,859,hamilton,al,35570,marion,1xx44,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
860,860,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
861,861,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
862,862,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
863,863,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
864,864,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
865,865,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,20x9216200,acute care hospitals,yes
866,866,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
867,867,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
868,868,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
869,869,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
870,870,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
871,871,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
872,872,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
873,873,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
874,874,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
875,875,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
876,876,hamilton,al,35570,marion,10044,callahan eye foundation hospital,voluntary non-profit - private,1256 military street south,2059216200,acute care hospitals,yes
877,877,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hoxpitalx,yes
878,878,fayette,al,35555,fayette,1xx45,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
879,879,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
880,880,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
881,881,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,x0593x5966,acute care hospitals,yes
882,882,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
883,883,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,x0593x5966,acute care hospitals,yes
884,884,birmingham,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
885,885,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
886,886,birmingham,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
887,887,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
888,888,fayette,al,35555,fayette,x0045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
889,889,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
890,890,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
891,891,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
892,892,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
893,893,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
894,894,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
895,895,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
896,896,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
897,897,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
898,898,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
899,899,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
900,900,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
901,901,fayette,al,35555,fayette,10045,callahan eye foundation hospital,voluntary non-profit - other,1653 temple avenue north,2059325966,acute care hospitals,yes
902,902,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acutexcarexhospitals,yes
903,903,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
904,904,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
905,905,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
906,906,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
907,907,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
908,908,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
909,909,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
910,910,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
911,911,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
912,912,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
913,913,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
914,914,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
915,915,birmingham,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 souxh xhird sxreex,2565435200,acute care hospitals,yes
916,916,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,x565435x00,acute care hospitals,yes
917,917,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
918,918,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
919,919,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
920,920,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
921,921,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
922,922,birmingham,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
923,923,gadsden,al,3590x,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
924,924,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
925,925,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
926,926,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acuxe care hospixals,yes
927,927,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
928,928,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
929,929,gadsden,al,35901,etowah,10046,callahan eye foundation hospital,voluntary non-profit - private,600 south third street,2565435200,acute care hospitals,yes
930,930,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
931,931,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
932,932,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
933,933,georgiana,al,36033,butler,1xx47,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
934,934,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda sx,3343762205,acute care hospitals,yes
935,935,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranxa st,3343762205,acute care hospitals,yes
936,936,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
937,937,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
938,938,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
939,939,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
940,940,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
941,941,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
942,942,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
943,943,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
944,944,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
945,945,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 mirxndx st,3343762205,acute care hospitals,yes
946,946,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
947,947,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
948,948,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
949,949,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hosxitals,yes
950,950,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
951,951,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
952,952,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
953,953,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
954,954,georgiana,al,36033,butler,10047,callahan eye foundation hospital,voluntary non-profit - private,515 miranda st,3343762205,acute care hospitals,yes
955,955,enterprise,al,36330,coffee,1004x,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
956,956,birmingham,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400xnxedwardsxstreet,3343470584,acute xare hospitals,yes
957,957,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
958,958,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
959,959,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
960,960,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
961,961,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
962,962,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
963,963,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
964,964,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acutexcarexhospitals,yes
965,965,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
966,966,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
967,967,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
968,968,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
969,969,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
970,970,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
971,971,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
972,972,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
973,973,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
974,974,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
975,975,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
976,976,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acutexcarexhospitals,yes
977,977,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
978,978,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
979,979,enterprise,al,36330,coffee,10049,callahan eye foundation hospital,voluntary non-profit - private,400 n edwards street,3343470584,acute care hospitals,yes
980,980,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
981,981,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
982,982,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
983,983,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
984,984,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
985,985,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
986,986,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilxreath drive,2052743000,acute care hospitals,yes
987,987,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
988,988,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
989,989,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
990,990,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
991,991,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
992,992,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
993,993,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
994,994,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
995,995,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
996,996,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
997,997,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
998,998,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
999,999,oneonta,al,35121,blount,10050,callahan eye foundation hospital,voluntary non-profit - private,150 gilbreath drive,2052743000,acute care hospitals,yes
