src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time,Label
foxbusiness,AA-2312-DFW-DTW,8:25 p.m.,null,11:50 p.m.,null,null
foxbusiness,AA-1165-JFK-MIA,6:59 a.m.,7:23 a.m.,10:34 a.m.,10:04 a.m.,null
foxbusiness,AA-431-MIA-SFO,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:44 a.m.,null
foxbusiness,UA-3373-IAD-PHL,null,8:37 a.m.,null,9:13 a.m.,null
foxbusiness,AA-649-ORD-SNA,1:30 p.m.,null,3:50 p.m.,null,null
foxbusiness,CO-1250-MIA-IAH,null,3:17 p.m.,null,4:59 p.m.,null
foxbusiness,UA-6273-YYC-SFO,null,7:41 a.m.,null,8:45 a.m.,null
foxbusiness,UA-828-SFO-ORD,11:08 p.m.,null,5:11 a.m.Dec 02,null,null
foxbusiness,CO-4888-IAH-DAL,5:30 p.m.,null,6:40 p.m.,null,null
foxbusiness,UA-858-PVG-SFO,null,1:45 p.m.,null,8:02 a.m.,null
foxbusiness,UA-2704-DTW-PHX,null,11:47 a.m.,null,2:02 p.m.,null
foxbusiness,AA-3063-SLC-LAX,null,8:40 p.m.,null,9:11 p.m.,null
foxbusiness,UA-2708-EWR-CLT,null,3:04 p.m.,null,4:24 p.m.,null
foxbusiness,UA-62-IAH-EWR,null,2:59 p.m.,null,7:10 p.m.,null
foxbusiness,UA-1500-IAH-GUA,null,9:43 a.m.,null,12:12 p.m.,null
foxbusiness,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:36 p.m.,null
foxbusiness,AA-1917-JFK-MCO,2:55 p.m.,3:28 p.m.,5:55 p.m.,5:34 p.m.,null
foxbusiness,AA-2268-PHX-ORD,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:07 a.m.,null
foxbusiness,AA-4277-CVG-JFK,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:43 p.m.,null
foxbusiness,AA-2957-DFW-CVG,7:55 a.m.,8:05 a.m.,11:05 a.m.,11:00 a.m.,null
foxbusiness,UA-37-EDI-EWR,null,9:05 a.m.,null,12:09 p.m.,null
foxbusiness,AA-789-ORD-DEN,1:05 p.m.,1:20 p.m.,2:35 p.m.,3:01 p.m.,null
foxbusiness,AA-415-BOS-ORD,null,8:56 a.m.,null,10:10 a.m.,null
foxbusiness,AA-85-JFK-SFO,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:43 p.m.,null
foxbusiness,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:57 a.m.,null
foxbusiness,AA-1544-SAN-ORD,null,11:41 a.m.,null,4:56 p.m.,null
foxbusiness,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:09 p.m.,null
foxbusiness,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.,null
foxbusiness,AA-2525-DFW-MIA,7:25 a.m.,7:40 a.m.,11:10 a.m.,11:06 a.m.,null
foxbusiness,CO-50-CLE-EWR,null,4:02 p.m.,null,5:26 p.m.,null
foxbusiness,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,6:17 p.m.,null
foxbusiness,AA-4198-ORD-CLE,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:48 p.m.,null
foxbusiness,AA-404-MIA-MCO,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:32 a.m.,null
foxbusiness,CO-45-EWR-MIA,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.,null
foxbusiness,AA-3809-PHX-LAX,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:19 a.m.,null
foxbusiness,AA-59-JFK-SFO,7:10 a.m.,7:40 a.m.,10:45 a.m.,11:12 a.m.,null
foxbusiness,AA-222-LAX-BOS,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:14 p.m.,null
usatoday,AA-3859-IAH-ORD,7:10 a.m.,null,9:40 a.m.,null,null
usatoday,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:09 a.m.,null
usatoday,CO-1586-IAH-MCO,null,7:42 p.m.,null,10:23 p.m.,null
usatoday,UA-3925-IAD-ORF,8:41 a.m.,null,9:54 a.m.,null,null
usatoday,AA-1733-ORD-PHX,7:45 p.m.,null,10:30 p.m.,null,null
usatoday,UA-414-LAX-SFO,null,6:10 a.m.,null,7:10 a.m.,null
usatoday,UA-3515-IAD-MSP,null,8:26 a.m.,null,9:54 a.m.,null
usatoday,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.,null
usatoday,AA-484-DFW-MIA,4:15 p.m.,null,7:55 p.m.,null,null
usatoday,CO-63-EWR-IAH,null,5:38 p.m.,null,7:55 p.m.,null
usatoday,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:00 a.m.,null
usatoday,UA-3050-PHX-CLT,11:05 a.m.,null,4:57 p.m.,null,null
usatoday,AA-1886-BOS-MIA,10:45 a.m.,null,2:20 p.m.,null,null
usatoday,AA-1664-MIA-ATL,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.,null
usatoday,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.,null
usatoday,AA-3756-ORD-SLC,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:52 p.m.,null
usatoday,UA-382-IAD-LAX,null,12:56 p.m.,null,3:20 p.m.,null
usatoday,UA-2945-PHL-CLT,12:00 p.m.,12:08 p.m.,1:45 p.m.,1:14 p.m.,null
usatoday,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:36 p.m.,null
usatoday,UA-248-PHX-ORD,12:57 p.m.,null,4:52 p.m.,null,null
usatoday,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.,null
usatoday,AA-4307-ORD-DTW,6:45 p.m.,null,9:10 p.m.,null,null
usatoday,CO-1694-LAX-IAH,7:15 p.m.,Not Available,12:21 a.m. Dec 02,Not Available,null
usatoday,UA-843-LAX-ORD,null,2:38 p.m.,null,7:53 p.m.,null
usatoday,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.,null
usatoday,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:49 p.m.,null
usatoday,CO-16-LAX-EWR,10:25 a.m.,null,6:44 p.m.,null,null
usatoday,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.,null
usatoday,UA-664-ORD-PHL,1:33 p.m.,null,4:31 p.m.,null,null
usatoday,AA-1522-SFO-ORD,11:55 p.m.,12:10 a.m. (Estimated runway),5:50 a.m.,5:42 a.m. (Estimated runway),null
usatoday,UA-257-JFK-SFO,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:28 p.m.,null
usatoday,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.,null
usatoday,CO-1250-MIA-IAH,null,3:17 p.m.,null,4:55 p.m.,null
usatoday,UA-6273-YYC-SFO,null,7:41 a.m.,null,8:41 a.m.,null
usatoday,UA-828-SFO-ORD,11:08 p.m.,null,5:11 a.m.,null,null
usatoday,CO-4888-IAH-DAL,5:30 p.m.,null,6:09 p.m.,null,null
usatoday,UA-2704-DTW-PHX,null,11:47 a.m.,null,2:02 p.m.,null
usatoday,UA-2708-EWR-CLT,null,3:04 p.m.,null,4:24 p.m.,null
usatoday,UA-1500-IAH-GUA,null,9:43 a.m.,null,12:10 p.m.,null
usatoday,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.,null
usatoday,AA-2268-PHX-ORD,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:07 a.m.,null
usatoday,UA-233-LAX-JFK,4:25 p.m.,Not Available,12:29 a.m. Dec 02,Not Available,null
usatoday,AA-4277-CVG-JFK,12:10 p.m.,null,2:15 p.m.,null,null
usatoday,AA-2957-DFW-CVG,7:55 a.m.,null,11:05 a.m.,null,null
usatoday,UA-37-EDI-EWR,9:05 a.m.,null,11:53 a.m.,null,null
usatoday,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.,null
usatoday,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.,null
usatoday,AA-85-JFK-SFO,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:36 p.m.,null
usatoday,AA-1640-MIA-MCO,6:30 p.m.,6:56 p.m.,7:25 p.m.,7:35 p.m.,null
usatoday,AA-1544-SAN-ORD,11:25 a.m.,null,5:25 p.m.,null,null
usatoday,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,null,2
usatoday,AA-3809-PHX-LAX,6:00 a.m.,null,6:40 a.m.,null,null
usatoday,AA-59-JFK-SFO,7:10 a.m.,7:40 a.m.,10:45 a.m.,10:49 a.m.,null
myrateplan,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,null,9:22 a.m.,2
myrateplan,CO-1586-IAH-MCO,7:00 p.m.,null,10:15 p.m.,null,null
myrateplan,AA-518-MIA-JFK,null,6:54 a.m.,null,9:14 a.m.,null
myrateplan,UA-397-JFK-SFO,null,8:48 a.m.,null,11:30 a.m.,null
myrateplan,UA-3925-IAD-ORF,null,9:00 a.m.,null,9:29 a.m.,null
myrateplan,AA-1733-ORD-PHX,null,7:59 p.m.,null,10:31 p.m.,null
myrateplan,UA-2830-MCO-CLT,null,3:50 p.m.,null,5:14 p.m.,null
myrateplan,CO-58-DEN-IAH,11:25 a.m.,null,2:50 p.m.,null,null
myrateplan,AA-1544-SAN-ORD,null,11:41 a.m.,null,4:54 p.m.,null
myrateplan,UA-5487-SFO-MRY,null,10:53 a.m.,null,11:11 a.m.,null
myrateplan,AA-204-LAX-MCO,11:25 p.m.,11:29 p.m.,null,12/2/11 6:35 a.m.,2
myrateplan,UA-414-LAX-SFO,null,6:10 a.m.,null,7:04 a.m.,null
myrateplan,CO-1614-LAX-IAH,12:30 a.m.,null,5:35 a.m.,null,null
myrateplan,UA-2726-FLL-PHL,4:00 p.m.,4:10 p.m.,null,6:25 p.m.,2
myrateplan,CO-52-IAH-LAX,7:35 a.m.,null,9:21 a.m.,null,null
myrateplan,CO-1090-BOS-IAH,9:45 a.m.,null,1:16 p.m.,null,null
myrateplan,AA-616-DFW-DTW,null,10:11 a.m.,null,1:11 p.m.,null
myrateplan,UA-3515-IAD-MSP,null,8:26 a.m.,null,9:56 a.m.,null
myrateplan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:29 a.m.,2
myrateplan,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,null,7:37 p.m.,2
myrateplan,AA-1886-BOS-MIA,null,10:54 a.m.,null,1:36 p.m.,null
myrateplan,CO-62-IAH-EWR,2:30 p.m.,null,7:03 p.m.,null,null
myrateplan,CO-1561-PHX-IAH,8:05 a.m.,null,11:35 a.m.,null,null
myrateplan,UA-2314-ATL-PHL,null,3:04 p.m.,null,4:43 p.m.,null
myrateplan,AA-446-DFW-PHL,null,12:13 p.m.,null,4:08 p.m.,null
myrateplan,CO-1023-IAH-DEN,11:40 a.m.,null,1:17 p.m.,null,null
myrateplan,AA-466-IAH-MIA,null,6:09 a.m.,null,8:50 a.m.,null
myrateplan,UA-3050-PHX-CLT,null,11:45 a.m.,null,5:00 p.m.,null
myrateplan,CO-89-IAH-EWR,6:00 a.m.,null,10:20 a.m.,null,null
myrateplan,CO-1088-CLE-IAH,8:40 a.m.,null,10:54 a.m.,null,null
myrateplan,AA-1664-MIA-ATL,null,10:19 a.m.,null,11:50 a.m.,null
myrateplan,AA-1279-DFW-PHX,null,2:03 p.m.,null,3:13 p.m.,null
myrateplan,UA-854-SFO-IAH,null,8:07 a.m.,null,1:23 p.m.,null
myrateplan,UA-382-IAD-LAX,null,12:56 p.m.,null,3:09 p.m.,null
myrateplan,AA-4344-ORD-DTW,null,12:14 p.m.,null,1:55 p.m.,null
myrateplan,UA-257-JFK-SFO,null,2:43 p.m.,null,5:22 p.m.,null
myrateplan,UA-2945-PHL-CLT,12:00 p.m.,12:07 p.m.,null,1:11 p.m.,2
myrateplan,CO-63-EWR-IAH,5:25 p.m.,null,8:22 p.m.,null,null
myrateplan,CO-47-IAH-LAX,7:10 p.m.,null,8:56 p.m.,null,null
myrateplan,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,null,2:39 p.m.,2
myrateplan,UA-248-PHX-ORD,null,1:43 p.m.,null,5:24 p.m.,null
myrateplan,AA-4330-CVG-ORD,3:35 p.m.,null,4:00 p.m.,null,null
myrateplan,AA-1434-DFW-MCO,null,7:22 a.m.,null,10:34 a.m.,null
myrateplan,AA-1640-MIA-MCO,null,6:47 p.m.,null,7:25 p.m.,null
myrateplan,AA-4307-ORD-DTW,null,6:56 p.m.,null,8:38 p.m.,null
myrateplan,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,null,3:04 p.m.,2
myrateplan,CO-1694-LAX-IAH,7:15 p.m.,null,12/2/11 12:21 a.m.,null,null
myrateplan,UA-843-LAX-ORD,null,2:04 p.m.,null,7:20 p.m.,null
myrateplan,CO-1193-EWR-MCO,9:15 a.m.,null,12:18 p.m.,null,null
myrateplan,AA-3842-MSP-ORD,null,6:57 a.m.,null,7:49 a.m.,null
myrateplan,AA-643-MIA-ORD,7:10 a.m.,7:31 a.m.,null,9:26 a.m.,2
myrateplan,AA-1007-MIA-PHX,null,5:09 p.m.,null,7:43 p.m.,null
myrateplan,AA-2525-DFW-MIA,null,7:39 a.m.,null,10:43 a.m.,null
myrateplan,UA-2906-PHL-MCO,3:50 p.m.,4:44 p.m.,null,6:28 p.m.,2
myrateplan,UA-938-DEN-ORD,null,4:37 p.m.,null,7:23 p.m.,null
myrateplan,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,null,9:47 p.m.,2
myrateplan,CO-16-LAX-EWR,10:25 a.m.,null,6:44 p.m.,null,null
myrateplan,UA-2515-DFW-CLT,null,7:30 a.m.,null,10:43 a.m.,null
myrateplan,AA-400-DFW-JFK,null,11:02 a.m.,null,2:58 p.m.,null
myrateplan,UA-664-ORD-PHL,1:33 p.m.,1:48 p.m.,null,4:20 p.m.,2
myrateplan,AA-3756-ORD-SLC,null,12:42 p.m.,null,2:50 p.m.,null
myrateplan,UA-37-EWR-MCO,1:29 p.m.,null,4:17 p.m.,null,null
myrateplan,AA-1522-SFO-ORD,null,12:11 a.m.,null,5:52 a.m.,null
myrateplan,UA-233-LAX-JFK,null,4:28 p.m.,null,12/2/11 12:01 a.m.,null
myrateplan,AA-3823-LAX-DEN,null,9:06 p.m.,null,11:49 p.m.,null
myrateplan,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m.,null,11:35 p.m.,2
myrateplan,AA-1165-JFK-MIA,null,7:23 a.m.,null,9:45 a.m.,null
myrateplan,AA-431-MIA-SFO,null,8:52 a.m.,null,11:33 a.m.,null
myrateplan,UA-3373-IAD-PHL,null,8:37 a.m.,null,9:13 a.m.,null
myrateplan,AA-649-ORD-SNA,1:30 p.m.,1:41 p.m.,null,3:29 p.m.,2
myrateplan,CO-1250-MIA-IAH,2:53 p.m.,null,4:48 p.m.,null,null
myrateplan,UA-6273-YYC-SFO,null,7:41 a.m.,null,8:33 a.m.,null
myrateplan,UA-828-SFO-ORD,11:08 p.m.,null,12/2/11 5:11 a.m.,null,null
myrateplan,CO-4888-IAH-DAL,null,5:38 p.m.,null,6:19 p.m.,null
myrateplan,UA-858-PVG-SFO,null,1:50 p.m. (+8:00),null,7:50 a.m.,null
myrateplan,UA-2704-DTW-PHX,null,11:47 a.m.,null,1:52 p.m.,null
myrateplan,AA-3063-SLC-LAX,null,8:40 p.m.,null,9:12 p.m.,null
myrateplan,UA-2708-EWR-CLT,null,3:04 p.m.,null,4:22 p.m.,null
myrateplan,UA-62-IAH-EWR,2:30 p.m.,null,7:03 p.m.,null,null
myrateplan,UA-1500-IAH-GUA,8:55 a.m.,null,11:45 a.m.,null,null
myrateplan,AA-3804-PHL-ORD,null,2:44 p.m.,null,3:36 p.m.,null
myrateplan,AA-1917-JFK-MCO,null,3:28 p.m.,null,5:39 p.m.,null
myrateplan,AA-2268-PHX-ORD,null,7:22 a.m.,null,11:04 a.m.,null
myrateplan,AA-4277-CVG-JFK,12:10 p.m.,12:11 p.m.,null,1:42 p.m.,2
myrateplan,AA-2957-DFW-CVG,null,8:04 a.m.,null,10:58 a.m.,null
myrateplan,UA-37-EDI-EWR,9:05 a.m. (-00:00),null,11:53 a.m.,null,null
myrateplan,AA-789-ORD-DEN,null,1:20 p.m.,null,2:49 p.m.,null
myrateplan,AA-415-BOS-ORD,null,8:55 a.m.,null,10:12 a.m.,null
myrateplan,AA-85-JFK-SFO,null,3:38 p.m.,null,6:30 p.m.,null
myrateplan,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,null,7:59 a.m.,2
myrateplan,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,null,6:11 p.m.,2
myrateplan,AA-271-MIA-LAX,null,11:52 a.m.,null,2:21 p.m.,null
myrateplan,CO-50-CLE-EWR,2:55 p.m.,null,4:49 p.m.,null,null
myrateplan,UA-3099-PHX-PHL,null,11:55 a.m.,null,5:34 p.m.,null
myrateplan,AA-4198-ORD-CLE,10:40 a.m.,10:55 a.m.,null,12:37 p.m.,2
myrateplan,AA-404-MIA-MCO,null,6:58 a.m.,null,7:37 a.m.,null
myrateplan,CO-45-EWR-MIA,4:00 p.m.,null,7:05 p.m.,null,null
myrateplan,AA-3809-PHX-LAX,null,6:11 a.m.,null,6:15 a.m.,null
myrateplan,AA-59-JFK-SFO,7:10 a.m.,7:40 a.m.,null,10:52 a.m.,2
myrateplan,AA-222-LAX-BOS,null,7:32 a.m.,null,3:12 p.m.,null
orbitz,AA-3859-IAH-ORD,7:10 a.m.,7:02aDec 1,9:40aDec 1,9:32aDec 1,2
orbitz,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:02 p.m.,null
orbitz,AA-518-MIA-JFK,6:40aDec 1,6:40aDec 1,9:25aDec 1,9:28aDec 1,null
orbitz,UA-397-JFK-SFO,8:19aDec 1,8:48aDec 1,11:55aDec 1,11:58aDec 1,null
orbitz,UA-3925-IAD-ORF,8:41aDec 1,null,9:54aDec 1,null,null
orbitz,AA-1733-ORD-PHX,7:45 p.m.,7:45 p.m.,10:30 p.m.,null,null
orbitz,AA-3-JFK-LAX,12:00 p.m.,11:54aDec 1,3:15 p.m.,3:16 p.m.,null
orbitz,UA-2830-MCO-CLT,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.,null
orbitz,CO-58-DEN-IAH,11:25aDec 1,11:37aDec 1,2:50 p.m.,3:31 p.m.,null
orbitz,UA-5487-SFO-MRY,null,null,11:19aDec 1,null,2
orbitz,AA-204-LAX-MCO,11:25 p.m.,null,6:55aDec 2,null,null
orbitz,UA-414-LAX-SFO,6:14aDec 1,6:09aDec 1,7:23aDec 1,7:17aDec 1,null
orbitz,CO-1614-LAX-IAH,12:30aDec 1,12:41aDec 1,5:35aDec 1,5:26aDec 1,null
orbitz,UA-2726-FLL-PHL,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.,null
orbitz,CO-52-IAH-LAX,7:35aDec 1,null,9:21aDec 2,null,null
orbitz,CO-1090-BOS-IAH,9:45aDec 1,10:19aDec 1,1:16 p.m.,1:19 p.m.,null
orbitz,AA-616-DFW-DTW,10:00aDec 1,9:59aDec 1,12:35 p.m.,1:27 p.m.,null
orbitz,UA-3515-IAD-MSP,8:15aDec 1,8:12aDec 1,10:06aDec 1,9:56aDec 1,null
orbitz,AA-3468-CVG-MIA,7:00 a.m.,7:04aDec 1,9:55aDec 1,9:45aDec 1,2
orbitz,AA-484-DFW-MIA,4:15 p.m.,4:16 p.m.,7:55 p.m.,7:39 p.m.,null
orbitz,AA-1886-BOS-MIA,10:45aDec 1,10:42aDec 1,2:20 p.m.,1:40 p.m.,null
orbitz,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.,null
orbitz,CO-1561-PHX-IAH,8:05aDec 1,8:00aDec 1,11:35aDec 1,11:32aDec 1,null
orbitz,UA-2314-ATL-PHL,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.,null
orbitz,AA-446-DFW-PHL,11:50aDec 1,11:54aDec 1,3:50 p.m.,4:09 p.m.,null
orbitz,CO-1023-IAH-DEN,11:40aDec 1,11:56aDec 1,1:17 p.m.,1:14 p.m.,null
orbitz,AA-466-IAH-MIA,6:00aDec 1,5:58aDec 1,9:20aDec 1,9:05aDec 1,null
orbitz,UA-3050-PHX-CLT,11:05aDec 1,11:30aDec 1,4:57 p.m.,5:05 p.m.,null
orbitz,CO-89-IAH-EWR,6:00aDec 1,6:02aDec 1,10:20aDec 1,10:27aDec 1,null
orbitz,CO-1088-CLE-IAH,8:40aDec 1,8:40aDec 1,10:54aDec 1,10:56aDec 1,null
orbitz,AA-1664-MIA-ATL,10:15aDec 1,10:10aDec 1,12:10 p.m.,11:56aDec 1,null
orbitz,AA-1279-DFW-PHX,1:00 p.m.,1:48 p.m.,2:35 p.m.,3:30 p.m.,null
orbitz,UA-854-SFO-IAH,7:53aDec 1,7:49aDec 1,1:39 p.m.,1:30 p.m.,null
orbitz,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:03 p.m.,null,null
orbitz,AA-4344-ORD-DTW,11:45aDec 1,11:47aDec 1,2:00 p.m.,2:10 p.m.,null
orbitz,UA-257-JFK-SFO,2:46 p.m.,2:42 p.m.,6:15 p.m.,5:42 p.m.,null
orbitz,UA-2945-PHL-CLT,12:00 p.m.,11:51aDec 1,1:45 p.m.,1:15 p.m.,null
orbitz,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.,null
orbitz,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,10:48 p.m.,null,null
orbitz,AA-2050-ORD-MIA,10:40 a.m.,10:46aDec 1,2:45 p.m.,2:46 p.m.,2
orbitz,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.,null
orbitz,AA-4330-CVG-ORD,3:35 p.m.,3:27 p.m.,4:00 p.m.,3:33 p.m.,null
orbitz,AA-1434-DFW-MCO,7:15aDec 1,7:08aDec 1,10:35aDec 1,10:36aDec 1,null
orbitz,AA-1640-MIA-MCO,6:30 p.m.,null,7:25 p.m.,null,null
orbitz,AA-4307-ORD-DTW,6:45 p.m.,6:40 p.m.,9:10 p.m.,8:53 p.m.,null
orbitz,CO-1694-LAX-IAH,7:15 p.m.,null,12:21aDec 2,null,null
orbitz,UA-843-LAX-ORD,2:22 p.m.,2:37 p.m.,7:53 p.m.,7:58 p.m.,null
orbitz,CO-1193-EWR-MCO,9:15aDec 1,9:14aDec 1,12:18 p.m.,12:09 p.m.,null
orbitz,AA-3842-MSP-ORD,6:00aDec 1,5:59aDec 1,7:30aDec 1,7:51aDec 1,null
orbitz,AA-643-MIA-ORD,7:10 a.m.,7:10aDec 1,9:35aDec 1,9:31aDec 1,2
orbitz,AA-1007-MIA-PHX,4:55 p.m.,4:56 p.m.,8:05 p.m.,7:55 p.m.,null
orbitz,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.,null
orbitz,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.,null
orbitz,AA-1221-MCO-ORD,8:00 p.m.,8:01 p.m.,9:45 p.m.,9:53 p.m.,null
orbitz,CO-16-LAX-EWR,10:25aDec 1,10:20aDec 1,6:44 p.m.,6:34 p.m.,null
orbitz,UA-2515-DFW-CLT,7:05aDec 1,7:07aDec 1,10:31aDec 1,10:47aDec 1,null
orbitz,AA-400-DFW-JFK,10:40aDec 1,10:47aDec 1,2:59 p.m.,3:04 p.m.,null
orbitz,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.,null
orbitz,AA-3756-ORD-SLC,12:15 p.m.,12:10 p.m.,2:45 p.m.,2:50 p.m.,null
orbitz,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.,null
orbitz,AA-1522-SFO-ORD,11:55 p.m.,null,5:50aDec 2,null,null
orbitz,UA-233-LAX-JFK,4:25 p.m.,null,12:29aDec 2,null,null
orbitz,AA-3823-LAX-DEN,9:00 p.m.,null,12:15aDec 2,null,null
orbitz,AA-2312-DFW-DTW,8:25 p.m.,null,11:50 p.m.,null,null
orbitz,AA-1165-JFK-MIA,6:59aDec 1,6:56aDec 1,10:34aDec 1,10:04aDec 1,null
orbitz,AA-431-MIA-SFO,8:35aDec 1,8:31aDec 1,11:50aDec 1,11:44aDec 1,null
orbitz,AA-649-ORD-SNA,1:30 p.m.,null,3:50 p.m.,null,null
orbitz,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.,null
orbitz,UA-6273-YYC-SFO,7:35aDec 1,7:27aDec 1,9:43aDec 1,8:45aDec 1,null
orbitz,UA-828-SFO-ORD,11:08 p.m.,null,5:11aDec 2,null,null
orbitz,CO-4888-IAH-DAL,5:30 p.m.,null,6:40 p.m.,null,null
orbitz,UA-858-PVG-SFO,null,1:32 p.m.,8:27aDec 1,8:02aDec 1,2
orbitz,UA-2704-DTW-PHX,11:15aDec 1,11:15aDec 1,1:40 p.m.,2:00 p.m.,null
orbitz,AA-3063-SLC-LAX,8:20 p.m.,8:30 p.m.,9:18 p.m.,null,null
orbitz,UA-2708-EWR-CLT,2:55 p.m.,2:52 p.m.,4:53 p.m.,4:44 p.m.,null
orbitz,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.,null
orbitz,UA-1500-IAH-GUA,8:55aDec 1,9:16aDec 1,12:05 p.m.,null,null
orbitz,AA-3804-PHL-ORD,2:35 p.m.,2:32 p.m.,4:05 p.m.,3:43 p.m.,null
orbitz,AA-1917-JFK-MCO,2:55 p.m.,3:00 p.m.,5:55 p.m.,5:43 p.m.,null
orbitz,AA-2268-PHX-ORD,7:15aDec 1,7:10aDec 1,11:35aDec 1,11:06aDec 1,null
orbitz,AA-4277-CVG-JFK,12:10 p.m.,12:01 p.m.,2:15 p.m.,1:43 p.m.,null
orbitz,AA-2957-DFW-CVG,7:55aDec 1,7:51aDec 1,11:05aDec 1,11:01aDec 1,null
orbitz,UA-37-EDI-EWR,9:05aDec 1,8:52aDec 1,11:53aDec 1,12:09 p.m.,null
orbitz,AA-789-ORD-DEN,1:05 p.m.,1:06 p.m.,2:35 p.m.,3:13 p.m.,null
orbitz,AA-415-BOS-ORD,8:35aDec 1,8:32aDec 1,10:40aDec 1,10:16aDec 1,null
orbitz,AA-85-JFK-SFO,3:05 p.m.,3:09 p.m.,6:30 p.m.,6:43 p.m.,null
orbitz,AA-3979-CVG-ORD,7:30 a.m.,7:28aDec 1,8:00aDec 1,8:06aDec 1,2
orbitz,AA-1544-SAN-ORD,11:25aDec 1,11:20aDec 1,5:25 p.m.,4:56 p.m.,null
orbitz,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.,2
orbitz,AA-271-MIA-LAX,11:35aDec 1,11:33aDec 1,2:25 p.m.,2:27 p.m.,null
