,tid,attribute,correct_val
743,123,act_arr_time,6:40 p.m.
744,124,src,helloflight
745,124,flight,UA-858-PVG-SFO
746,124,sched_dep_time,1:45 p.m.
747,124,act_dep_time,1:32 p.m.
748,124,sched_arr_time,8:27 a.m.
749,124,act_arr_time,8:02 a.m.
750,125,src,helloflight
751,125,flight,UA-2704-DTW-PHX
752,125,sched_dep_time,11:15 a.m.
753,125,act_dep_time,11:15 a.m.
754,125,sched_arr_time,1:40 p.m.
755,125,act_arr_time,2:00 p.m.
756,126,src,helloflight
757,126,flight,AA-3063-SLC-LAX
758,126,sched_dep_time,8:20 p.m.
759,126,act_dep_time,8:39 p.m.
760,126,sched_arr_time,9:20 p.m.
761,126,act_arr_time,9:20 p.m.
762,127,src,helloflight
763,127,flight,UA-2708-EWR-CLT
764,127,sched_dep_time,2:55 p.m.
765,127,act_dep_time,2:55 p.m.
766,127,sched_arr_time,4:53 p.m.
767,127,act_arr_time,4:44 p.m.
768,128,src,helloflight
769,128,flight,UA-62-IAH-EWR
770,128,sched_dep_time,2:30 p.m.
771,128,act_dep_time,2:48 p.m.
772,128,sched_arr_time,7:03 p.m.
773,128,act_arr_time,7:10 p.m.
774,129,src,helloflight
775,129,flight,UA-1500-IAH-GUA
776,129,sched_dep_time,8:55 a.m.
777,129,act_dep_time,9:16 a.m.
778,129,sched_arr_time,11:45 a.m.
779,129,act_arr_time,11:56 a.m.
780,130,src,helloflight
781,130,flight,AA-3804-PHL-ORD
782,130,sched_dep_time,2:35 p.m.
783,130,act_dep_time,2:44 p.m.
784,130,sched_arr_time,4:05 p.m.
785,130,act_arr_time,3:43 p.m.
786,131,src,helloflight
787,131,flight,AA-1917-JFK-MCO
788,131,sched_dep_time,2:55 p.m.
789,131,act_dep_time,3:27 p.m.
790,131,sched_arr_time,5:55 p.m.
791,131,act_arr_time,5:43 p.m.
792,132,src,helloflight
793,132,flight,AA-2268-PHX-ORD
794,132,sched_dep_time,7:15 a.m.
795,132,act_dep_time,7:22 a.m.
796,132,sched_arr_time,11:35 a.m.
797,132,act_arr_time,11:06 a.m.
798,133,src,helloflight
799,133,flight,AA-4277-CVG-JFK
800,133,sched_dep_time,12:10 p.m.
801,133,act_dep_time,12:10 p.m.
802,133,sched_arr_time,2:15 p.m.
803,133,act_arr_time,1:43 p.m.
804,134,src,helloflight
805,134,flight,AA-2957-DFW-CVG
806,134,sched_dep_time,7:55 a.m.
807,134,act_dep_time,8:04 a.m.
808,134,sched_arr_time,11:05 a.m.
809,134,act_arr_time,11:01 a.m.
810,135,src,helloflight
811,135,flight,UA-37-EDI-EWR
812,135,sched_dep_time,9:05 a.m.
813,135,act_dep_time,8:52 a.m.
814,135,sched_arr_time,11:53 a.m.
815,135,act_arr_time,12:09 p.m.
816,136,src,helloflight
817,136,flight,AA-789-ORD-DEN
818,136,sched_dep_time,1:05 p.m.
819,136,act_dep_time,1:19 p.m.
820,136,sched_arr_time,2:35 p.m.
821,136,act_arr_time,3:13 p.m.
822,137,src,helloflight
823,137,flight,AA-415-BOS-ORD
824,137,sched_dep_time,8:35 a.m.
825,137,act_dep_time,8:56 a.m.
826,137,sched_arr_time,10:40 a.m.
827,137,act_arr_time,10:16 a.m.
828,138,src,helloflight
829,138,flight,AA-85-JFK-SFO
830,138,sched_dep_time,3:05 p.m.
831,138,act_dep_time,3:36 p.m.
832,138,sched_arr_time,6:30 p.m.
833,138,act_arr_time,6:43 p.m.
834,139,src,helloflight
835,139,flight,AA-3979-CVG-ORD
836,139,sched_dep_time,7:30 a.m.
837,139,act_dep_time,8:04 a.m.
838,139,sched_arr_time,8:00 a.m.
839,139,act_arr_time,8:06 a.m.
840,140,src,helloflight
841,140,flight,AA-3786-IAH-ORD
842,140,sched_dep_time,4:00 p.m.
843,140,act_dep_time,4:12 p.m.
844,140,sched_arr_time,6:40 p.m.
845,140,act_arr_time,6:15 p.m.
846,141,src,helloflight
847,141,flight,AA-271-MIA-LAX
848,141,sched_dep_time,11:35 a.m.
849,141,act_dep_time,11:52 a.m.
850,141,sched_arr_time,2:25 p.m.
851,141,act_arr_time,2:27 p.m.
852,142,src,helloflight
853,142,flight,CO-50-CLE-EWR
854,142,sched_dep_time,2:55 p.m.
855,142,act_dep_time,3:31 p.m.
856,142,sched_arr_time,4:49 p.m.
857,142,act_arr_time,5:26 p.m.
858,143,src,helloflight
859,143,flight,UA-3099-PHX-PHL
860,143,sched_dep_time,11:55 a.m.
861,143,act_dep_time,11:55 a.m.
862,143,sched_arr_time,6:17 p.m.
863,143,act_arr_time,5:38 p.m.
864,144,src,helloflight
865,144,flight,AA-4198-ORD-CLE
866,144,sched_dep_time,10:40 a.m.
867,144,act_dep_time,10:54 a.m.
868,144,sched_arr_time,12:55 p.m.
869,144,act_arr_time,12:50 p.m.
870,145,src,helloflight
871,145,flight,AA-404-MIA-MCO
872,145,sched_dep_time,6:45 a.m.
873,145,act_dep_time,6:57 a.m.
874,145,sched_arr_time,7:45 a.m.
875,145,act_arr_time,7:40 a.m.
876,146,src,helloflight
877,146,flight,CO-45-EWR-MIA
878,146,sched_dep_time,4:00 p.m.
879,146,act_dep_time,3:58 p.m.
880,146,sched_arr_time,7:05 p.m.
881,146,act_arr_time,6:36 p.m.
882,147,src,helloflight
883,147,flight,AA-3809-PHX-LAX
884,147,sched_dep_time,6:00 a.m.
885,147,act_dep_time,6:10 a.m.
886,147,sched_arr_time,6:40 a.m.
887,147,act_arr_time,6:19 a.m.
888,148,src,helloflight
889,148,flight,AA-59-JFK-SFO
890,148,sched_dep_time,7:10 a.m.
891,148,act_dep_time,7:39 a.m.
892,148,sched_arr_time,10:45 a.m.
893,148,act_arr_time,11:12 a.m.
894,149,src,helloflight
895,149,flight,AA-222-LAX-BOS
896,149,sched_dep_time,7:10 a.m.
897,149,act_dep_time,7:31 a.m.
898,149,sched_arr_time,3:30 p.m.
899,149,act_arr_time,3:14 p.m.
900,150,src,boston
901,150,flight,AA-3859-IAH-ORD
902,150,sched_dep_time,7:10 a.m.
903,150,act_dep_time,7:16 a.m.
904,150,sched_arr_time,9:40 a.m.
905,150,act_arr_time,9:32 a.m.
906,151,src,boston
907,151,flight,CO-1586-IAH-MCO
908,151,sched_dep_time,7:00 p.m.
909,151,act_dep_time,7:14 p.m.
910,151,sched_arr_time,10:15 p.m.
911,151,act_arr_time,10:29 p.m.
912,152,src,boston
913,152,flight,AA-518-MIA-JFK
914,152,sched_dep_time,6:40 a.m.
915,152,act_dep_time,6:54 a.m.
916,152,sched_arr_time,9:25 a.m.
917,152,act_arr_time,9:28 a.m.
918,153,src,boston
919,153,flight,UA-397-JFK-SFO
920,153,sched_dep_time,8:00 a.m.
921,153,act_dep_time,8:29 a.m.
922,153,sched_arr_time,11:55 a.m.
923,153,act_arr_time,11:58 a.m.
924,154,src,boston
925,154,flight,UA-3925-IAD-ORF
926,154,sched_dep_time,8:41 a.m.
927,154,act_dep_time,8:42 a.m.
928,154,sched_arr_time,9:54 a.m.
929,154,act_arr_time,9:43 a.m.
930,155,src,boston
931,155,flight,AA-1733-ORD-PHX
932,155,sched_dep_time,7:45 p.m.
933,155,act_dep_time,7:58 p.m.
934,155,sched_arr_time,10:30 p.m.
935,155,act_arr_time,10:30 p.m.
936,156,src,boston
937,156,flight,AA-3-JFK-LAX
938,156,sched_dep_time,12:00 p.m.
939,156,act_dep_time,12:11 p.m.
940,156,sched_arr_time,3:15 p.m.
941,156,act_arr_time,3:16 p.m.
942,157,src,boston
943,157,flight,UA-2830-MCO-CLT
944,157,sched_dep_time,3:27 p.m.
945,157,act_dep_time,3:27 p.m.
946,157,sched_arr_time,5:05 p.m.
947,157,act_arr_time,5:17 p.m.
948,158,src,boston
949,158,flight,CO-58-DEN-IAH
950,158,sched_dep_time,11:25 a.m.
951,158,act_dep_time,11:32 a.m.
952,158,sched_arr_time,2:50 p.m.
953,158,act_arr_time,3:31 p.m.
954,159,src,boston
955,159,flight,UA-5487-SFO-MRY
956,159,sched_dep_time,10:39 a.m.
957,159,act_dep_time,10:33 a.m.
958,159,sched_arr_time,11:19 a.m.
959,159,act_arr_time,11:21 a.m.
960,160,src,boston
961,160,flight,AA-204-LAX-MCO
962,160,sched_dep_time,11:25 p.m.
963,160,act_dep_time,11:25 p.m.
964,160,sched_arr_time,6:55 a.m.
965,160,act_arr_time,6:55 a.m.
966,161,src,boston
967,161,flight,UA-414-LAX-SFO
968,161,sched_dep_time,6:00 a.m.
969,161,act_dep_time,5:56 a.m.
970,161,sched_arr_time,7:23 a.m.
971,161,act_arr_time,7:17 a.m.
972,162,src,boston
973,162,flight,CO-1614-LAX-IAH
974,162,sched_dep_time,12:30 a.m.
975,162,act_dep_time,12:41 a.m.
976,162,sched_arr_time,5:35 a.m.
977,162,act_arr_time,5:26 a.m.
978,163,src,boston
979,163,flight,UA-2726-FLL-PHL
980,163,sched_dep_time,4:00 p.m.
981,163,act_dep_time,4:00 p.m.
982,163,sched_arr_time,6:46 p.m.
983,163,act_arr_time,6:28 p.m.
984,164,src,boston
985,164,flight,CO-52-IAH-LAX
986,164,sched_dep_time,7:35 a.m.
987,164,act_dep_time,7:29 a.m.
988,164,sched_arr_time,9:21 a.m.
989,164,act_arr_time,9:14 a.m.
990,165,src,boston
991,165,flight,CO-1090-BOS-IAH
992,165,sched_dep_time,9:45 a.m.
993,165,act_dep_time,10:19 a.m.
994,165,sched_arr_time,1:16 p.m.
995,165,act_arr_time,1:19 p.m.
996,166,src,boston
997,166,flight,AA-616-DFW-DTW
998,166,sched_dep_time,9:05 a.m.
999,166,act_dep_time,10:10 a.m.
1000,166,sched_arr_time,12:35 p.m.
1001,166,act_arr_time,1:27 p.m.
1002,167,src,boston
1003,167,flight,UA-3515-IAD-MSP
1004,167,sched_dep_time,8:15 a.m.
1005,167,act_dep_time,8:12 a.m.
1006,167,sched_arr_time,10:06 a.m.
1007,167,act_arr_time,9:56 a.m.
1008,168,src,boston
1009,168,flight,AA-3468-CVG-MIA
1010,168,sched_dep_time,7:00 a.m.
1011,168,act_dep_time,7:25 a.m.
1012,168,sched_arr_time,9:55 a.m.
1013,168,act_arr_time,9:45 a.m.
1014,169,src,boston
1015,169,flight,AA-484-DFW-MIA
1016,169,sched_dep_time,4:15 p.m.
1017,169,act_dep_time,4:29 p.m.
1018,169,sched_arr_time,7:55 p.m.
1019,169,act_arr_time,7:39 p.m.
1020,170,src,boston
1021,170,flight,AA-1886-BOS-MIA
1022,170,sched_dep_time,10:45 a.m.
1023,170,act_dep_time,10:55 a.m.
1024,170,sched_arr_time,2:20 p.m.
1025,170,act_arr_time,1:40 p.m.
1026,171,src,boston
1027,171,flight,CO-62-IAH-EWR
1028,171,sched_dep_time,2:30 p.m.
1029,171,act_dep_time,2:48 p.m.
1030,171,sched_arr_time,7:03 p.m.
1031,171,act_arr_time,7:10 p.m.
1032,172,src,boston
1033,172,flight,CO-1561-PHX-IAH
1034,172,sched_dep_time,8:05 a.m.
1035,172,act_dep_time,8:00 a.m.
1036,172,sched_arr_time,11:35 a.m.
1037,172,act_arr_time,11:32 a.m.
1038,173,src,boston
1039,173,flight,UA-2314-ATL-PHL
1040,173,sched_dep_time,2:55 p.m.
1041,173,act_dep_time,2:55 p.m.
1042,173,sched_arr_time,5:00 p.m.
1043,173,act_arr_time,4:47 p.m.
1044,174,src,boston
1045,174,flight,AA-446-DFW-PHL
1046,174,sched_dep_time,11:50 a.m.
1047,174,act_dep_time,12:12 p.m.
1048,174,sched_arr_time,3:50 p.m.
1049,174,act_arr_time,4:09 p.m.
1050,175,src,boston
1051,175,flight,CO-1023-IAH-DEN
1052,175,sched_dep_time,11:40 a.m.
1053,175,act_dep_time,11:56 a.m.
1054,175,sched_arr_time,1:17 p.m.
1055,175,act_arr_time,1:14 p.m.
1056,176,src,boston
1057,176,flight,AA-466-IAH-MIA
1058,176,sched_dep_time,6:00 a.m.
1059,176,act_dep_time,6:08 a.m.
1060,176,sched_arr_time,9:20 a.m.
1061,176,act_arr_time,9:05 a.m.
1062,177,src,boston
1063,177,flight,UA-3050-PHX-CLT
1064,177,sched_dep_time,11:05 a.m.
1065,177,act_dep_time,11:30 a.m.
1066,177,sched_arr_time,4:57 p.m.
1067,177,act_arr_time,5:05 p.m.
1068,178,src,boston
1069,178,flight,CO-89-IAH-EWR
1070,178,sched_dep_time,6:00 a.m.
1071,178,act_dep_time,6:02 a.m.
1072,178,sched_arr_time,10:20 a.m.
1073,178,act_arr_time,10:27 a.m.
1074,179,src,boston
1075,179,flight,CO-1088-CLE-IAH
1076,179,sched_dep_time,8:40 a.m.
1077,179,act_dep_time,8:40 a.m.
1078,179,sched_arr_time,10:54 a.m.
1079,179,act_arr_time,10:56 a.m.
1080,180,src,boston
1081,180,flight,AA-1664-MIA-ATL
1082,180,sched_dep_time,10:15 a.m.
1083,180,act_dep_time,10:18 a.m.
1084,180,sched_arr_time,12:10 p.m.
1085,180,act_arr_time,11:56 a.m.
1086,181,src,boston
1087,181,flight,AA-1279-DFW-PHX
1088,181,sched_dep_time,1:00 p.m.
1089,181,act_dep_time,2:04 p.m.
1090,181,sched_arr_time,2:35 p.m.
1091,181,act_arr_time,3:30 p.m.
1092,182,src,boston
1093,182,flight,UA-854-SFO-IAH
1094,182,sched_dep_time,7:53 a.m.
1095,182,act_dep_time,7:49 a.m.
1096,182,sched_arr_time,1:39 p.m.
1097,182,act_arr_time,1:30 p.m.
1098,183,src,boston
1099,183,flight,UA-382-IAD-LAX
1100,183,sched_dep_time,12:30 p.m.
1101,183,act_dep_time,12:35 p.m.
1102,183,sched_arr_time,3:19 p.m.
1103,183,act_arr_time,3:21 p.m.
1104,184,src,boston
1105,184,flight,AA-4344-ORD-DTW
1106,184,sched_dep_time,11:45 a.m.
1107,184,act_dep_time,12:13 p.m.
1108,184,sched_arr_time,2:00 p.m.
1109,184,act_arr_time,2:10 p.m.
1110,185,src,boston
1111,185,flight,UA-257-JFK-SFO
1112,185,sched_dep_time,2:30 p.m.
1113,185,act_dep_time,2:26 p.m.
1114,185,sched_arr_time,6:15 p.m.
1115,185,act_arr_time,5:42 p.m.
1116,186,src,boston
1117,186,flight,UA-2945-PHL-CLT
1118,186,sched_dep_time,12:00 a.m.
1119,186,act_dep_time,3:11 a.m.
1120,186,sched_arr_time,1:45 p.m.
1121,186,act_arr_time,1:15 p.m.
1122,187,src,boston
1123,187,flight,CO-63-EWR-IAH
1124,187,sched_dep_time,5:25 p.m.
1125,187,act_dep_time,5:22 p.m.
1126,187,sched_arr_time,8:22 p.m.
1127,187,act_arr_time,8:03 p.m.
1128,188,src,boston
1129,188,flight,CO-47-IAH-LAX
1130,188,sched_dep_time,7:10 p.m.
1131,188,act_dep_time,8:25 p.m.
1132,188,sched_arr_time,8:56 p.m.
1133,188,act_arr_time,9:52 p.m.
1134,189,src,boston
1135,189,flight,AA-2050-ORD-MIA
1136,189,sched_dep_time,10:40 a.m.
1137,189,act_dep_time,11:05 a.m.
1138,189,sched_arr_time,2:45 p.m.
1139,189,act_arr_time,2:46 p.m.
1140,190,src,boston
1141,190,flight,UA-248-PHX-ORD
1142,190,sched_dep_time,12:57 p.m.
1143,190,act_dep_time,1:32 p.m.
1144,190,sched_arr_time,5:15 p.m.
1145,190,act_arr_time,5:34 p.m.
1146,191,src,boston
1147,191,flight,AA-4330-CVG-ORD
1148,191,sched_dep_time,3:35 p.m.
1149,191,act_dep_time,3:36 p.m.
1150,191,sched_arr_time,4:00 p.m.
1151,191,act_arr_time,3:33 p.m.
1152,192,src,boston
1153,192,flight,AA-1434-DFW-MCO
1154,192,sched_dep_time,7:15 a.m.
1155,192,act_dep_time,7:21 a.m.
1156,192,sched_arr_time,10:35 a.m.
1157,192,act_arr_time,10:36 a.m.
1158,193,src,boston
1159,193,flight,AA-1640-MIA-MCO
1160,193,sched_dep_time,6:30 p.m.
1161,193,act_dep_time,6:30 p.m.
1162,193,sched_arr_time,7:25 p.m.
1163,193,act_arr_time,7:25 p.m.
1164,194,src,boston
1165,194,flight,AA-4307-ORD-DTW
1166,194,sched_dep_time,6:45 p.m.
1167,194,act_dep_time,6:55 p.m.
1168,194,sched_arr_time,9:10 p.m.
1169,194,act_arr_time,8:53 p.m.
1170,195,src,boston
1171,195,flight,CO-1694-LAX-IAH
1172,195,sched_dep_time,7:15 p.m.
1173,195,act_dep_time,7:15 p.m.
1174,195,sched_arr_time,12:21 a.m.
1175,195,act_arr_time,12:21 a.m.
1176,196,src,boston
1177,196,flight,UA-843-LAX-ORD
1178,196,sched_dep_time,1:55 p.m.
1179,196,act_dep_time,2:10 p.m.
1180,196,sched_arr_time,7:53 p.m.
1181,196,act_arr_time,7:58 p.m.
1182,197,src,boston
1183,197,flight,CO-1193-EWR-MCO
1184,197,sched_dep_time,9:15 a.m.
1185,197,act_dep_time,9:14 a.m.
1186,197,sched_arr_time,12:18 p.m.
1187,197,act_arr_time,12:09 p.m.
1188,198,src,boston
1189,198,flight,AA-3842-MSP-ORD
1190,198,sched_dep_time,6:00 a.m.
1191,198,act_dep_time,6:56 a.m.
1192,198,sched_arr_time,7:30 a.m.
1193,198,act_arr_time,7:51 a.m.
1194,199,src,boston
1195,199,flight,AA-643-MIA-ORD
1196,199,sched_dep_time,7:10 a.m.
1197,199,act_dep_time,7:30 a.m.
1198,199,sched_arr_time,9:35 a.m.
1199,199,act_arr_time,9:31 a.m.
1200,200,src,boston
1201,200,flight,AA-1007-MIA-PHX
1202,200,sched_dep_time,4:55 p.m.
1203,200,act_dep_time,5:08 p.m.
1204,200,sched_arr_time,8:05 p.m.
1205,200,act_arr_time,7:55 p.m.
1206,201,src,boston
1207,201,flight,UA-2906-PHL-MCO
1208,201,sched_dep_time,3:50 p.m.
1209,201,act_dep_time,4:28 p.m.
1210,201,sched_arr_time,6:23 p.m.
1211,201,act_arr_time,6:38 p.m.
1212,202,src,boston
1213,202,flight,UA-938-DEN-ORD
1214,202,sched_dep_time,4:16 p.m.
1215,202,act_dep_time,4:15 p.m.
1216,202,sched_arr_time,7:35 p.m.
1217,202,act_arr_time,7:36 p.m.
1218,203,src,boston
1219,203,flight,AA-1221-MCO-ORD
1220,203,sched_dep_time,8:00 p.m.
1221,203,act_dep_time,8:23 p.m.
1222,203,sched_arr_time,9:45 p.m.
1223,203,act_arr_time,9:53 p.m.
1224,204,src,boston
1225,204,flight,CO-16-LAX-EWR
1226,204,sched_dep_time,10:25 a.m.
1227,204,act_dep_time,10:20 a.m.
1228,204,sched_arr_time,6:44 p.m.
1229,204,act_arr_time,6:34 p.m.
1230,205,src,boston
1231,205,flight,UA-2515-DFW-CLT
1232,205,sched_dep_time,7:05 a.m.
1233,205,act_dep_time,7:05 a.m.
1234,205,sched_arr_time,10:31 a.m.
1235,205,act_arr_time,10:47 a.m.
1236,206,src,boston
1237,206,flight,AA-400-DFW-JFK
1238,206,sched_dep_time,10:40 a.m.
1239,206,act_dep_time,11:01 a.m.
1240,206,sched_arr_time,2:59 p.m.
1241,206,act_arr_time,3:04 p.m.
1242,207,src,boston
1243,207,flight,UA-664-ORD-PHL
1244,207,sched_dep_time,1:33 p.m.
1245,207,act_dep_time,1:31 p.m.
1246,207,sched_arr_time,4:31 p.m.
1247,207,act_arr_time,4:23 p.m.
1248,208,src,boston
1249,208,flight,AA-3756-ORD-SLC
1250,208,sched_dep_time,12:15 p.m.
1251,208,act_dep_time,12:41 p.m.
1252,208,sched_arr_time,2:45 p.m.
1253,208,act_arr_time,2:50 p.m.
1254,209,src,boston
1255,209,flight,UA-37-EWR-MCO
1256,209,sched_dep_time,1:29 p.m.
1257,209,act_dep_time,1:48 p.m.
1258,209,sched_arr_time,4:17 p.m.
1259,209,act_arr_time,4:17 p.m.
1260,210,src,boston
1261,210,flight,AA-1522-SFO-ORD
1262,210,sched_dep_time,11:55 p.m.
1263,210,act_dep_time,11:55 p.m.
1264,210,sched_arr_time,5:50 a.m.
1265,210,act_arr_time,5:50 a.m.
1266,211,src,boston
1267,211,flight,UA-233-LAX-JFK
1268,211,sched_dep_time,4:25 p.m.
1269,211,act_dep_time,4:25 p.m.
1270,211,sched_arr_time,12:29 a.m.
1271,211,act_arr_time,12:29 a.m.
1272,212,src,boston
1273,212,flight,AA-3823-LAX-DEN
1274,212,sched_dep_time,9:00 p.m.
1275,212,act_dep_time,9:00 p.m.
1276,212,sched_arr_time,12:15 a.m.
1277,212,act_arr_time,12:15 a.m.
1278,213,src,boston
1279,213,flight,AA-2312-DFW-DTW
1280,213,sched_dep_time,8:25 p.m.
1281,213,act_dep_time,8:25 p.m.
1282,213,sched_arr_time,11:50 p.m.
1283,213,act_arr_time,11:50 p.m.
1284,214,src,boston
1285,214,flight,AA-1165-JFK-MIA
1286,214,sched_dep_time,6:59 a.m.
1287,214,act_dep_time,7:22 a.m.
1288,214,sched_arr_time,10:34 a.m.
1289,214,act_arr_time,10:04 a.m.
1290,215,src,boston
1291,215,flight,AA-431-MIA-SFO
1292,215,sched_dep_time,8:35 a.m.
1293,215,act_dep_time,8:51 a.m.
1294,215,sched_arr_time,11:50 a.m.
1295,215,act_arr_time,11:44 a.m.
1296,216,src,boston
1297,216,flight,UA-3373-IAD-PHL
1298,216,sched_dep_time,8:29 a.m.
1299,216,act_dep_time,8:26 a.m.
1300,216,sched_arr_time,9:24 a.m.
1301,216,act_arr_time,9:13 a.m.
1302,217,src,boston
1303,217,flight,AA-649-ORD-SNA
1304,217,sched_dep_time,1:30 p.m.
1305,217,act_dep_time,1:30 p.m.
1306,217,sched_arr_time,3:50 p.m.
1307,217,act_arr_time,3:50 p.m.
1308,218,src,boston
1309,218,flight,CO-1250-MIA-IAH
1310,218,sched_dep_time,2:53 p.m.
1311,218,act_dep_time,3:01 p.m.
1312,218,sched_arr_time,4:48 p.m.
1313,218,act_arr_time,4:59 p.m.
1314,219,src,boston
1315,219,flight,UA-6273-YYC-SFO
1316,219,sched_dep_time,7:35 a.m.
1317,219,act_dep_time,7:27 a.m.
1318,219,sched_arr_time,9:43 a.m.
1319,219,act_arr_time,8:45 a.m.
1320,220,src,boston
1321,220,flight,UA-828-SFO-ORD
1322,220,sched_dep_time,11:08 p.m.
1323,220,act_dep_time,11:08 p.m.
1324,220,sched_arr_time,5:11 a.m.
1325,220,act_arr_time,5:11 a.m.
1326,221,src,boston
1327,221,flight,CO-4888-IAH-DAL
1328,221,sched_dep_time,5:30 p.m.
1329,221,act_dep_time,5:30 p.m.
1330,221,sched_arr_time,6:40 p.m.
1331,221,act_arr_time,6:40 p.m.
1332,222,src,boston
1333,222,flight,UA-858-PVG-SFO
1334,222,sched_dep_time,1:45 p.m.
1335,222,act_dep_time,1:32 p.m.
1336,222,sched_arr_time,8:27 a.m.
1337,222,act_arr_time,8:02 a.m.
1338,223,src,boston
1339,223,flight,UA-2704-DTW-PHX
1340,223,sched_dep_time,11:15 a.m.
1341,223,act_dep_time,11:15 a.m.
1342,223,sched_arr_time,1:40 p.m.
1343,223,act_arr_time,2:00 p.m.
1344,224,src,boston
1345,224,flight,AA-3063-SLC-LAX
1346,224,sched_dep_time,8:20 p.m.
1347,224,act_dep_time,8:39 p.m.
1348,224,sched_arr_time,9:20 p.m.
1349,224,act_arr_time,9:20 p.m.
1350,225,src,boston
1351,225,flight,UA-2708-EWR-CLT
1352,225,sched_dep_time,2:55 p.m.
1353,225,act_dep_time,2:55 p.m.
1354,225,sched_arr_time,4:53 p.m.
1355,225,act_arr_time,4:44 p.m.
1356,226,src,boston
1357,226,flight,UA-62-IAH-EWR
1358,226,sched_dep_time,2:30 p.m.
1359,226,act_dep_time,2:48 p.m.
1360,226,sched_arr_time,7:03 p.m.
1361,226,act_arr_time,7:10 p.m.
1362,227,src,boston
1363,227,flight,UA-1500-IAH-GUA
1364,227,sched_dep_time,8:55 a.m.
1365,227,act_dep_time,9:16 a.m.
1366,227,sched_arr_time,11:45 a.m.
1367,227,act_arr_time,11:56 a.m.
1368,228,src,boston
1369,228,flight,AA-3804-PHL-ORD
1370,228,sched_dep_time,2:35 p.m.
1371,228,act_dep_time,2:44 p.m.
1372,228,sched_arr_time,4:05 p.m.
1373,228,act_arr_time,3:43 p.m.
1374,229,src,boston
1375,229,flight,AA-1917-JFK-MCO
1376,229,sched_dep_time,2:55 p.m.
1377,229,act_dep_time,3:27 p.m.
1378,229,sched_arr_time,5:55 p.m.
1379,229,act_arr_time,5:43 p.m.
1380,230,src,boston
1381,230,flight,AA-2268-PHX-ORD
1382,230,sched_dep_time,7:15 a.m.
1383,230,act_dep_time,7:22 a.m.
1384,230,sched_arr_time,11:35 a.m.
1385,230,act_arr_time,11:06 a.m.
1386,231,src,boston
1387,231,flight,AA-4277-CVG-JFK
1388,231,sched_dep_time,12:10 p.m.
1389,231,act_dep_time,12:10 p.m.
1390,231,sched_arr_time,2:15 p.m.
1391,231,act_arr_time,1:43 p.m.
1392,232,src,boston
1393,232,flight,AA-2957-DFW-CVG
1394,232,sched_dep_time,7:55 a.m.
1395,232,act_dep_time,8:04 a.m.
1396,232,sched_arr_time,11:05 a.m.
1397,232,act_arr_time,11:01 a.m.
1398,233,src,boston
1399,233,flight,UA-37-EDI-EWR
1400,233,sched_dep_time,9:05 a.m.
1401,233,act_dep_time,8:52 a.m.
1402,233,sched_arr_time,11:53 a.m.
1403,233,act_arr_time,12:09 p.m.
1404,234,src,boston
1405,234,flight,AA-789-ORD-DEN
1406,234,sched_dep_time,1:05 p.m.
1407,234,act_dep_time,1:19 p.m.
1408,234,sched_arr_time,2:35 p.m.
1409,234,act_arr_time,3:13 p.m.
1410,235,src,boston
1411,235,flight,AA-415-BOS-ORD
1412,235,sched_dep_time,8:35 a.m.
1413,235,act_dep_time,8:56 a.m.
1414,235,sched_arr_time,10:40 a.m.
1415,235,act_arr_time,10:16 a.m.
1416,236,src,boston
1417,236,flight,AA-85-JFK-SFO
1418,236,sched_dep_time,3:05 p.m.
1419,236,act_dep_time,3:36 p.m.
1420,236,sched_arr_time,6:30 p.m.
1421,236,act_arr_time,6:43 p.m.
1422,237,src,boston
1423,237,flight,AA-3979-CVG-ORD
1424,237,sched_dep_time,7:30 a.m.
1425,237,act_dep_time,8:04 a.m.
1426,237,sched_arr_time,8:00 a.m.
1427,237,act_arr_time,8:06 a.m.
1428,238,src,boston
1429,238,flight,AA-1544-SAN-ORD
1430,238,sched_dep_time,11:25 a.m.
1431,238,act_dep_time,11:40 a.m.
1432,238,sched_arr_time,5:25 p.m.
1433,238,act_arr_time,4:56 p.m.
1434,239,src,boston
1435,239,flight,AA-3786-IAH-ORD
1436,239,sched_dep_time,4:00 p.m.
1437,239,act_dep_time,4:12 p.m.
1438,239,sched_arr_time,6:40 p.m.
1439,239,act_arr_time,6:15 p.m.
1440,240,src,boston
1441,240,flight,AA-271-MIA-LAX
1442,240,sched_dep_time,11:35 a.m.
1443,240,act_dep_time,11:52 a.m.
1444,240,sched_arr_time,2:25 p.m.
1445,240,act_arr_time,2:27 p.m.
1446,241,src,boston
1447,241,flight,AA-2525-DFW-MIA
1448,241,sched_dep_time,7:25 a.m.
1449,241,act_dep_time,7:39 a.m.
1450,241,sched_arr_time,11:10 a.m.
1451,241,act_arr_time,11:06 a.m.
1452,242,src,boston
1453,242,flight,CO-50-CLE-EWR
1454,242,sched_dep_time,2:55 p.m.
1455,242,act_dep_time,3:31 p.m.
1456,242,sched_arr_time,4:49 p.m.
1457,242,act_arr_time,5:26 p.m.
1458,243,src,boston
1459,243,flight,UA-3099-PHX-PHL
1460,243,sched_dep_time,11:55 a.m.
1461,243,act_dep_time,11:55 a.m.
1462,243,sched_arr_time,6:17 p.m.
1463,243,act_arr_time,5:38 p.m.
1464,244,src,boston
1465,244,flight,AA-4198-ORD-CLE
1466,244,sched_dep_time,10:40 a.m.
