ProviderNumber,HospitalName,Address1,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Stateavg
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,al_ami-7a
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,al_ami-8a
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart failure,hf-1,heart failure patients given discharge instructions,al_hf-1
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,al_hf-2
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_hf-3
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,al_hf-4
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,al_pn-2
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,al_pn-3b
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,al_pn-4
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,al_pn-5c
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),al_pn-6
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,al_pn-7
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,al_scip-card-2
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,al_scip-inf-1
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,al_scip-inf-2
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),al_scip-inf-3
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,al_scip-inf-4
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),al_scip-inf-6
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,al_scip-vte-1
10008,crenshaw community hospital,101 hospital circle,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,al_scip-vte-2
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,al_ami-1
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,al_ami-2
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_ami-3
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,al_ami-4
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,al_ami-5
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,al_ami-7a
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,al_ami-8a
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,al_hf-1
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,al_hf-2
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_hf-3
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,al_hf-4
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,al_pn-2
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,al_pn-3b
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,al_pn-4
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,al_pn-5c
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),al_pn-6
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,al_pn-7
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,al_scip-card-2
10009,hartselle medical center,201 pine street northwest,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,al_scip-inf-1
